ID,Price,Street Address,Bed,Bath,Listing Area,Certificate,Jakarta Division,Property Link
rmh.com21434832,2960000000.0,Cempaka Putih,4,3,92 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-dijual-mewah-eksklusif-samping-jalan-raya-cempaka-putih-jakarta-pusat-oleh-alvian-ritzky-21434832
rmh.com21392140,440000000.0,Salemba,2,2,40 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-murah-2-lantai-shm-di-percetakan-negara-dekat-stasiun-kramat-jakarta-pusat-oleh-nana-21392140
rmh.com21375974,2900000000.0,Cempaka Putih,4,3,92 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-cempaka-putih-oleh-titik-nurwati-21375974
rmh.com21321552,1061321000.0,Cempaka Putih,2,2,58 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-di-jual-rumah-mewah-cempaka-putih-2-3-lt-jakarta-pusat-oleh-asih-21321552
rmh.com21434735,1061000000.0,Cempaka Putih,2,2,58 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-dijual-hunian-mewah-6-menit-dari-green-pramuka-jakarta-pusat-oleh-alvian-ritzky-21434735
rmh.com21377216,400000000.0,Kemayoran,2,2,36 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-kemayoran-oleh-titik-nurwati-21377216
rmh.com21318559,67000000000.0,Menteng,4,4,1400 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-menteng-brandnew-pool-dan-lift-oleh-happy-yuwono-21318559
rmh.com20492497,486200000.0,Taman Sari,2,2,42 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-dijual-rumah-di-salemba-jakarta-pusat-oleh-luthfiyah-20492497
rmh.com20492432,534879000.0,Kemayoran,2,2,42 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-kemayoran-jakarta-pusat-oleh-luthfiyah-20492432
rmh.com17416058,12480000000.0,Cideng,10,8,720 m²,SHGB - Hak Guna Bangunan,CENTRAL,https://www.rumah.com/listing-properti/dijual-di-jual-rumah-dan-usaha-resto-lokasi-sangat-strategis-di-cideng-jakarta-pusat-oleh-rosmaini-17416058
rmh.com21504261,80000000000.0,Menteng,5,5,550 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-menteng-jakarta-pusat-oleh-wenny-chauw-21504261
rmh.com21350980,36000000000.0,Menteng,4,4,600 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-menteng-2-lantai-furnished-istimewa-oleh-happy-yuwono-21350980
rmh.com21312374,23000000000.0,Menteng,5,5,1300 m²,SHGB - Hak Guna Bangunan,CENTRAL,https://www.rumah.com/listing-properti/dijual-menteng-with-pool-and-lift-oleh-happy-yuwono-21312374
rmh.com20039032,95000000000.0,Tanah Abang,8,7,2000 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-srategis-di-jl-plaju-jakarta-pusat-oleh-tano-20039032
rmh.com20042857,130000000000.0,Menteng,5,5,800 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-menteng-central-district-oleh-happy-yuwono-20042857
rmh.com21227630,5900000000.0,Bendungan Hilir,8,4,200 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-bendungan-hilir-oleh-margaretha-olinia-21227630
rmh.com21405347,481000000.0,Kemayoran,2,2,43 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-dijual-di-kemanyoran-sumur-batu-murah-dengan-design-elegan-dan-minimalis-bebas-banjir-oleh-yuli-21405347
rmh.com20824024,69000000000.0,Menteng,4,4,1388 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-dijual-menteng-jl-lombok-oleh-janny-20824024
rmh.com20691883,481270000.0,Kemayoran,2,2,43 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-kemayoran-oleh-kartini-20691883
rmh.com21340973,416005000.0,Kemayoran,2,2,37 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-di-jual-rumah-murah-dan-baru-di-jakarta-pusat-oleh-kartini-21340973
rmh.com21452212,4200000000.0,Glodok,4,2,220 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-dijual-rumah-tua-di-daerah-glodok-jakarta-pusat-oleh-dewi-ariesanty-21452212
rmh.com20945287,5500000000.0,Kemayoran,3,3,320 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-springhill-kemayoran-oleh-handroko-sugianto-20945287
rmh.com21440579,19000000000.0,Tanah Abang,1,1,600 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-jual-bu-kos-kos-san-3lt-33pintu-up-4lt-44pintu-kost-baru-slipi-palmerah-utara-oleh-veronika-kwe-21440579
rmh.com21430105,21770000000.0,Cempaka Putih,3,3,500 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-dijual-rumah-tua-area-cempaka-putih-oleh-ling-ling-21430105
rmh.com21184370,1061312000.0,Cempaka Putih,2,2,58 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-dijual-rumah-baru-2-lantai-nyaman-strategis-di-cempaka-putih-jakarta-pusat-dki-jakarta-oleh-felicia-wijaya-21184370
rmh.com21501045,92000000000.0,Menteng,5,5,1584 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-mewah-modern-area-ring-1-di-kawasan-menteng-oleh-bayu-widhi-handoko-21501045
rmh.com20008942,850000000.0,Senen,3,3,53 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-cluster-larat-2lt-shm-smart-home-modern-minimalis-strategis-dekat-perempatan-senen-oleh-rudi-hartono-20008942
rmh.com19820919,50000000000.0,Menteng,5,4,438 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-jalan-surabaya-menteng-jakarta-pusat-oleh-suriaty-thoe-19820919
rmh.com20494627,5250000000.0,Cempaka Putih,5,4,233 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-cempaka-putih-oleh-cecep-baskara-20494627
rmh.com21414227,4500000000.0,Bendungan Hilir,4,3,160 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-bendungan-hilir-oleh-raihany-21414227
rmh.com20738826,470000000.0,Kemayoran,2,2,40 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-murah-baru-sumur-batu-kemayoran-jakarta-pusat-oleh-andi-20738826
rmh.com21238359,9000000000.0,Bendungan Hilir,6,4,300 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-jual-rumah-di-bawah-harga-pasar-di-kawasan-strategis-jakarta-pusat-oleh-susi-sulistianti-21238359
rmh.com21499479,23000000000.0,Menteng,7,7,1500 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-luxury-3-lantai-termurah-di-kawasan-prestis-menteng-jakarta-pusat-oleh-raffi-rolando-sinaga-21499479
rmh.com21499449,6500000000.0,Cideng,10,10,400 m²,SHGB - Hak Guna Bangunan,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-kost-29-kamar-occuppancy-90-100-jual-butuh-oleh-toni-j-21499449
rmh.com21009675,4500000000.0,Tanah Abang,2,2,100 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-reposisi-harga-rumah-hitung-tanah-jl-kebon-kacang-oleh-rifka-junita-21009675
rmh.com21301155,447000000.0,Cempaka Putih,2,2,39 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-jl-percetakan-negara-jakarta-pusat-oleh-luthfiyah-21301155
rmh.com21299514,511600000.0,Kemayoran,2,2,43 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-sumur-batu-kemayoran-jakarta-pusat-oleh-luthfiyah-21299514
rmh.com21259711,3150000000.0,Menteng,4,3,140 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-di-jual-rumah-bsd-kawasan-itc-bsd-oleh-anik-21259711
rmh.com21460763,1542231231.0,Menteng,3,2,69 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-dijual-rumah-cluster-baroni-di-gading-serpong-oleh-cindy-octaviani-21460763
rmh.com21082827,2700000000.0,Gunung Sahari,4,3,300 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-gunung-sahari-jakarta-pusat-7-x-17-oleh-toni-j-21082827
rmh.com21100543,1850000000.0,Kemayoran,3,3,150 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-minimalis-6-5-x-17-kemayoran-jakarta-pusat-oleh-toni-j-21100543
rmh.com21287641,3400000000.0,Cideng,3,3,280 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-cideng-petojo-dekat-jl-musi-rapih-siap-huni5-x-21-oleh-toni-j-21287641
rmh.com21405713,409000000.0,Kemayoran,2,1,39 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-dijual-modern-2lantai-di-taruna-3-kemayoran-jakarta-pusat-oleh-fikor-21405713
rmh.com21381236,798700000.0,Cempaka Putih,3,3,61 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-dijual-rumah-baru-modern-2lantai-di-jl-larat-senen-jakarta-pusat-oleh-fikor-21381236
rmh.com19413655,505000000.0,Kemayoran,2,2,40 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-graha-cempaka-mas-oleh-fikor-19413655
rmh.com21498772,6000000000.0,Bendungan Hilir,8,5,200 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-benhil-oleh-teuku-jeffran-21498772
rmh.com20557558,23000000000.0,Cempaka Putih,8,6,650 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-cempaka-putih-tengah-raya-oleh-teuku-jeffran-20557558
rmh.com20423166,506600000.0,Kemayoran,2,2,43 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-cluster-milenial-2lt-shm-minimalis-modern-free-rubah-tata-ruang-oleh-rudi-hartono-20423166
rmh.com20008978,508000000.0,Cempaka Putih,2,2,47 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-cluster-500jt-an-percetakan-negara-dekat-stasiun-kramat-oleh-rudi-hartono-20008978
rmh.com19978725,506000000.0,Cempaka Putih,2,2,43 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-cluster-milenial-modern-2lt-500jtan-cempaka-putih-dekat-halte-busway-shm-imb-akses-motor-oleh-rudi-hartono-19978725
rmh.com19970959,2962000000.0,Cempaka Putih,4,4,92 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-cluster-mewah-2-lt-di-cempaka-putih-shm-imb-free-tata-ruang-hadapjalan-raya-parkir-bisa-2-3-mobil-oleh-rudi-hartono-19970959
rmh.com21091106,1475000000.0,Cempaka Putih,4,4,88 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-cluster-modern-3lt-shm-di-komplek-premium-cempaka-putih-aksesmobil-security-24jam-oleh-rudi-hartono-21091106
rmh.com21299631,1068312000.0,Cempaka Putih,3,3,88 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-dijual-rumah-di-cempaka-putih-jakarta-pusat-oleh-siswanto-21299631
rmh.com20922892,781000000.0,Senen,2,2,50 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-murah-akses-mobil-di-senen-oleh-shinta-20922892
rmh.com21033353,506600000.0,Cempaka Putih,2,2,43 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-cluster-sumur-batu-oleh-sri-21033353
rmh.com19733647,5800000000.0,Kemayoran,5,3,260 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-bagus-terawat-di-kemayoran-oleh-erlys-manurung-19733647
rmh.com21140468,30000000000.0,Menteng,3,4,350 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-menteng-oleh-nentis-rusli-21140468
rmh.com21007848,1050000000.0,Cempaka Putih,2,2,58 m²,SHGB - Hak Guna Bangunan,CENTRAL,https://www.rumah.com/listing-properti/dijual-dijual-rumah-murah-baru-cempaka-putih-jakarta-pusat-oleh-andi-21007848
rmh.com20215865,1900000000.0,Cempaka Putih,2,2,110 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rawasari-oleh-mulyana-20215865
rmh.com21493633,9850000000.0,Cideng,5,5,280 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-dijual-cepat-rumah-bagus-dengan-design-modern-cideng-oleh-lius-kasdianto-21493633
rmh.com19239820,3300000000.0,Cempaka Putih,4,3,150 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-dijual-cepat-rumah-cempaka-baru-lokasi-strategis-oleh-lydia-19239820
rmh.com20420601,5000000000.0,Cempaka Putih,5,3,150 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-dijual-rumah-lokasi-cempaka-putih-harga-bisa-nego-oleh-lydia-20420601
rmh.com19261921,23000000000.0,Menteng,4,4,450 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-jalan-cemara-oleh-robert-wijaya-19261921
rmh.com21488133,486200000.0,Cempaka Putih,2,2,42 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-brand-new-rumah-aparthouse-percetakan-negara-jakarta-pusat-oleh-agung-wibowo-21488133
rmh.com21459144,4500000000.0,Senen,2,1,120 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-dijual-rumah-bahan-di-jalan-raya-pramuka-protokol-jakpus-oleh-yohana-21459144
rmh.com21313951,1068312000.0,Cempaka Putih,2,3,58 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-di-jual-rumah-mewah-dekat-perkantoran-oleh-linda-21313951
rmh.com21480559,70000000000.0,Menteng,10,10,800 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-hos-cokroaminoto-oleh-hanny-lomar-astapura-21480559
rmh.com17852761,2150000000.0,Tanah Abang,3,3,107 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-di-jual-rumah-tua-di-kampung-bali-tanah-abang-oleh-kiki-17852761
rmh.com21488073,900000000.0,Senen,3,2,55 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-cluster-2-lantai-kpr-siap-huni-lokasi-bsd-persis-jalan-utama-all-in-free-semua-biaya-oleh-ghani-21488073
rmh.com21488072,900000000.0,Salemba,3,2,55 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-cluster-termurah-2-lantai-full-bata-merah-di-tangerang-selatan-dekat-bsd-serpong-stasiun-oleh-ghani-21488072
rmh.com20906021,10000000000.0,Sawah Besar,6,3,200 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-jl-kartini-oleh-steven-benalius-20906021
rmh.com20564101,10500000000.0,Kemayoran,4,3,1225 m²,Hak Pakai,CENTRAL,https://www.rumah.com/listing-properti/dijual-merpati-jakarta-pusat-oleh-kiki-20564101
rmh.com21467630,69000000000.0,Menteng,6,7,1200 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-for-sale-rumah-baru-fully-furnished-mewah-di-menteng-jakarta-pusat-oleh-firly-amalia-se-mm-21467630
rmh.com21186094,1186672000.0,Cempaka Putih,2,3,62 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-di-jual-mewah-di-kawasan-cempaka-putih-dekat-jalan-letjen-suprapto-oleh-kartini-21186094
rmh.com21453576,3360000000.0,Tanah Abang,3,3,110 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-thamrin-city-cosmo-residence-oleh-ari-ekawati-21453576
rmh.com17063505,1700000000.0,Gunung Sahari,3,2,124 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-jl-industri-gunung-sahari-oleh-dewi-kie-17063505
rmh.com21375991,5490000000.0,Cempaka Putih,6,5,312 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-cempaka-putih-timur-oleh-vandi-pardede-21375991
rmh.com21012155,553200000.0,Kemayoran,2,2,46 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-di-jual-rumah-murah-kemayoran-2-lt-jln-taruna-jaya-oleh-asih-21012155
rmh.com21151193,1068000000.0,Cempaka Putih,3,2,93 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-jalan-cempaka-putih-barat-oleh-adi-tando-21151193
rmh.com20250081,1750000000.0,Senen,3,2,123 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-kwitang-senen-jakarta-pusat-ayalis-residence-3-lantai-oleh-noor-hidayati-20250081
rmh.com21463419,100000000.0,Cempaka Putih,5,3,230 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-di-cempaka-putih-di-sewakan-oleh-dewi-ariesanty-21463419
rmh.com21073723,10450000000.0,Cempaka Putih,4,4,412 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-cempaka-putih-oleh-yeheskiel-jordan-21073723
rmh.com21036028,781000000.0,Senen,3,3,50 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-di-jual-rumah-murah-dan-baru-dua-lantai-di-jakarta-pusat-oleh-kartini-21036028
rmh.com21372793,907500000.0,Johar Baru,2,2,55 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-dijual-rumah-toko-ruang-usaha-di-tanah-tinggi-johar-baru-senen-jakarta-pusat-dki-jakarta-oleh-felicia-wijaya-21372793
rmh.com21240118,25000000000.0,Tanah Abang,10,10,330 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-palmerah-utara-oleh-nelsy-natio-21240118
rmh.com17503317,2600000000.0,Cempaka Putih,4,3,78 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-town-house-ready-semi-furnish-di-percetakan-negara-dekat-arcici-oleh-andic-17503317
rmh.com21013677,1501888000.0,Cempaka Putih,3,2,67 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-cempaka-putih-barat-oleh-hardi-prastian-21013677
rmh.com21255791,492200.0,Cempaka Putih,2,2,37 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-johar-baru-oleh-hardi-prastian-21255791
rmh.com21256013,932500000.0,Senen,3,3,60 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-tanah-tinggi-4-senen-oleh-hardi-prastian-21256013
rmh.com20247121,1050000000.0,Senen,2,2,72 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-kwitang-senen-jakarta-pusat-ayalis-residence-oleh-noor-hidayati-20247121
rmh.com20242587,1325000000.0,Menteng,3,3,80 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-menteng-jakarta-pusat-ayalis-residence-oleh-noor-hidayati-20242587
rmh.com20154541,4250000000.0,Johar Baru,4,3,197 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-kramat-jaya-baru-johar-baru-jakarta-pusat-oleh-judhoyono-20154541
rmh.com20585324,14000000000.0,Kemayoran,4,4,800 m²,SHGB - Hak Guna Bangunan,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-dijual-cepat-townhouse-springhill-golf-kemayoran-bangunan-4-lantai-oleh-adhitya-20585324
rmh.com21272725,2962000000.0,Cempaka Putih,3,2,92 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-cempaka-putih-barat-oleh-muji-asih-21272725
rmh.com20842789,33000000000.0,Menteng,6,5,788 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-dijual-menteng-lt-lb-395-788-brand-new-minimalist-house-prime-area-oleh-nia-rianto-20842789
rmh.com21380933,4500000000.0,Sawah Besar,10,2,133 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-dijual-rumah-kost-di-karang-anyar-oleh-emmy-tan-21380933
rmh.com18650283,41586000000.0,Bendungan Hilir,4,0,500 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-dijual-tua-area-benhil-jakarta-pusat-oleh-ling-ling-18650283
rmh.com20159729,14800000000.0,Senen,10,10,511 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-kost-oleh-yuliyani-20159729
rmh.com20989318,30000000000.0,Thamrin,1,1,385 m²,Strata,CENTRAL,https://www.rumah.com/listing-properti/dijual-autograph-office-oleh-dennis-novianus-20989318
rmh.com21303869,35000000000.0,Menteng,7,6,500 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-jl-taman-amir-hamzah-oleh-ellen-kartikasari-21303869
rmh.com21247979,1272368000.0,Cempaka Putih,3,3,90 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-baru-dijual-murah-3-lantai-di-cempaka-putih-oleh-setia-alvianto-21247979
rmh.com19492128,6800000000.0,Tanah Abang,4,3,195 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-dijual-jl-kebon-kacang-jakarta-pusat-oleh-evita-tere-19492128
rmh.com21006345,39500000000.0,Tanah Abang,10,10,1350 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-dan-kost-tanah-abang-di-jual-jakarta-pusat-oleh-yati-21006345
rmh.com18725650,27000000000.0,Menteng,8,2,407 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-jual-hit-tanah-pengangsaan-menteng-jakarta-pusat-oleh-justina-kurniawan-18725650
rmh.com21240101,80000000000.0,Thamrin,8,8,2000 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-dijual-rumah-mewah-di-plaju-dukuh-atas-jakarta-pusat-oleh-rianto-jaya-n-21240101
rmh.com21267662,687000000.0,Gambir,2,1,38 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-jakarta-pusat-oleh-agustinus-21267662
rmh.com21113115,516400000.0,Kemayoran,2,1,42 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-dijual-townhouse-taruna-3-kemanyoran-jakarta-pusat-oleh-yuli-21113115
rmh.com21113539,887800000.0,Kemayoran,2,2,69 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-dijual-murah-akses-mobil-di-kepu-x-kemayoran-jakarta-pusat-oleh-yuli-21113539
rmh.com18023820,20000000000.0,Gambir,6,4,870 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-jual-rumah-tua-jakarta-pusat-turun-harga-jl-tanah-abang-oleh-justina-kurniawan-18023820
rmh.com21430615,80000000000.0,Menteng,7,4,500 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-menteng-jakarta-oleh-vina-rose-21430615
rmh.com21491715,260000000.0,Sudirman,2,1,27 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-tenjo-oleh-reza-randy-21491715
rmh.com21461614,4300000000.0,Kemayoran,1,2,200 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-harapan-mulya-kemayoran-luas-10x14m2-j-2661-oleh-briegita-21461614
rmh.com21010461,2950000000.0,Sawah Besar,10,2,180 m²,Sertifikat Belum Pecah,CENTRAL,https://www.rumah.com/listing-properti/dijual-dijual-cepat-rumah-2-lantai-plus-8-kamar-kost-oleh-rika-widjaja-21010461
rmh.com17603059,25000000000.0,Menteng,4,4,400 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-hunian-mewah-modern-di-jantung-kota-lokasi-premium-solo-menteng-dekat-kawasan-ring-1-oleh-budi-warsito-17603059
rmh.com20515559,4250000000.0,Johar Baru,3,3,197 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-johar-baru-oleh-sintauli-ellen-20515559
rmh.com21033478,781000000.0,Senen,3,3,50 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-cluster-kramat-senen-oleh-sri-21033478
rmh.com21337899,4900000000.0,Cempaka Putih,5,4,280 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-bagus-terawat-siap-huni-di-area-sumur-batu-jakarta-pusat-oleh-ika-mustika-21337899
rmh.com21485291,1200000000.0,Cempaka Putih,3,2,80 m²,SHGB - Hak Guna Bangunan,CENTRAL,https://www.rumah.com/listing-properti/dijual-dijual-rumah-dekat-pintutoll-bekasi-timur-oleh-dian-anggraeni-21485291
rmh.com21485102,15000000.0,Cideng,3,2,80 m²,SHGB - Hak Guna Bangunan,CENTRAL,https://www.rumah.com/listing-properti/dijual-dijual-rumah-3-kamar-tidur-dikota-bekasi-oleh-dian-anggraeni-21485102
rmh.com16066466,3000000000.0,Cideng,4,3,180 m²,SHM - Sertifikat Hak Milik,CENTRAL,https://www.rumah.com/listing-properti/dijual-rumah-dijual-siap-huni-di-cideng-jakarta-pusat-cideng-jakarta-pusat-oleh-gunawan-16066466
